1, 1, 1.1674645876307634
1, 2, 1.0102721960606607
1, 3, 1.034355397782763
1, 4, 1.084074362776311
1, 5, 1.0580598272875128
1, 6, 0.9297609029578418
1, 7, 1.047668744252554
1, 8, 0.956019615816576
1, 9, 0.8608582655460234
1, 10, 1.0639617337348146
1, 11, 1.058328729985172
1, 12, 0.9605070519235729
1, 13, 1.0299286645764831
1, 14, 0.9797122354628708
1, 15, 0.9506707167676556
1, 16, 1.0764391949459329
1, 17, 0.8857249089066407
1, 18, 0.8978139253208696
1, 19, 1.120423051666988
1, 20, 0.9981355377211983
1, 25, 0.9162902728936748
1, 30, 1.0095736708307252
1, 35, 0.9402925631474952
1, 40, 1.0737367032030996
1, 45, 0.9494217204478027
1, 50, 0.9098691783854225
1, 55, 1.021550828459779
1, 60, 0.9692315760766897
1, 65, 0.8829431131809019
1, 70, 0.9451924357452252
1, 75, 0.9881314318162168
1, 80, 0.8935487513619782
1, 85, 0.9522644740089522
1, 90, 1.0385556393177906
1, 95, 1.025315080265489
1, 100, 1.0377528596800116
1, 150, 0.9819202300773575
1, 200, 0.9365166400253299
1, 250, 0.9348170470328993
1, 300, 0.9354526611394249
1, 350, 0.9098932053466416
1, 400, 0.8963192179375281
1, 450, 0.982231504592752
1, 500, 0.9954196858826115
2, 1, 0.9945025138575075
2, 2, 2.1491687728951385
2, 3, 1.628365699008483
2, 4, 1.8126282501970525
2, 5, 1.9347739943274618
2, 6, 1.8479682931026444
2, 7, 1.9375073879911169
2, 8, 2.4022332782523965
2, 9, 1.9292317928259939
2, 10, 1.9622492205225837
2, 11, 1.8383537564304304
2, 12, 1.8106373729947598
2, 13, 2.236567357726128
2, 14, 2.288578662876092
2, 15, 2.0575228521015
2, 16, 2.2970680462827198
2, 17, 2.125051987478946
2, 18, 2.320808071672945
2, 19, 2.3178095642813528
2, 20, 2.1782475677606326
2, 25, 2.294277016678198
2, 30, 2.456305464819509
2, 35, 1.988373181486289
2, 40, 2.1194452356652826
2, 45, 2.3322068241570015
