ntasks, speedup
1, 1.0441362965103265
2, 1.03303760304402
3, 1.0035700509242054
4, 0.9932664260037602
5, 1.0054600316128484
6, 1.0064428427653316
7, 0.9814994557606385
8, 1.01604892068941
9, 0.9171459111627316
10, 0.9977295193005087
11, 0.9866610155275738
12, 1.0001056504704955
13, 1.0159751026752726
14, 1.0020602048840512
15, 1.0132242913279226
16, 1.002894337208074
17, 0.9962380309525596
18, 1.0595682807832998
19, 1.0036466407626237
20, 0.9997296397148383
