1, 1.0053152986459022
2, 1.9562063235767049
3, 2.4820786271431476
4, 3.385830600030787
5, 4.0010209397492575
6, 4.366465335131659
7, 4.954761326314464
8, 5.086883798857554
9, 5.7536217952469455
10, 6.1945192845660575
11, 6.027506584936964
12, 5.842200170548807
13, 5.437901777531704
14, 5.451593200343717
15, 5.654018039073613
16, 5.880894610580189
17, 5.7232490967259455
18, 6.053043528781412
19, 5.93827978800835
20, 5.926676468494472
