-R 10

SingleSearch
0, 0.4192822
1, 0.3869497
2, 0.4228499
3, 0.226007
4, 0.2236085
5, 0.2228821
6, 0.2245996
7, 0.2267624
8, 0.2224314
9, 0.2249385

SingleSearch
0, 0.446003
1, 0.4162204
2, 0.2281565
3, 0.2297816
4, 0.2222604
5, 0.2236114
6, 0.2237052
7, 0.2265357
8, 0.2254352
9, 0.2238488

SingleSearch
0, 0.4539834
1, 0.4177283
2, 0.4184731
3, 0.2258148
4, 0.22544
5, 0.2233176
6, 0.2241915
7, 0.2232065
8, 0.2246283
9, 0.223308
